[2026-06-30 20:38:46] [axHelper] IN: register failed, fallback to spawn → OUT: 未能完成该操作。Codesigning failure loading plist: com.motioncontrol.axhelper code: -67028 (0ms)
[2026-06-30 20:38:46] [axHelper] IN: spawned → OUT: pid=20759 (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=App Store frame=(295,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=iPhone镜像 frame=(341,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=tntcloud_Lite frame=(387,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=豆包 frame=(433,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=微信 frame=(479,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=ima.copilot frame=(525,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Google Chrome frame=(571,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Claude frame=(617,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞书 frame=(663,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=终端 frame=(709,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Visual Studio Code frame=(755,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Codex frame=(801,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Reasonix frame=(847,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title= frame=(893,1017,20,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=屏幕共享 frame=(914,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞鸟加速 frame=(960,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=预览 frame=(1006,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=腾讯视频 frame=(1052,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=日历 frame=(1098,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=网易云音乐 frame=(1144,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=MotionControl frame=(1190,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title= frame=(1236,1017,20,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=下载 frame=(1256,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞鸟加速 frame=(1302,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=豆包 frame=(1348,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=所有连接 frame=(1394,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞书 frame=(1440,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=微信 frame=(1486,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=腾讯视频 frame=(1532,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Reasonix frame=(1578,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=网易云音乐 frame=(1624,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=“黄岩岛自家院子紧张个啥”_百度搜索 frame=(1670,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=废纸篓 frame=(1716,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2479 role=AXMenuBarItem → OUT: title=Siri frame=(1744,3,16,24) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXGroup → OUT: title= frame=(1101,117,770,869) (0ms)
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.30297852
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.4705537110567093,0.015794068574905396 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=-0.0030679617 pitch=0.28378645 yaw=0.14726216 (12625ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.48842472 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=0.14726216 pitch=0.28378645 → OUT: yawOffset=0.12823804 pitchOffset=0.5653124 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.36645508
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.4744160920381546,0.016890496015548706 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=-0.0030679617 pitch=0.28378645 yaw=0.14726216 (6222ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.4852906 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=0.14726216 pitch=0.28378645 → OUT: yawOffset=0.12819284 pitchOffset=0.5651852 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.37329102
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.46852490305900574,0.02073580026626587 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=-0.0030679617 pitch=0.28378645 yaw=0.14726216 (4735ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.4629219 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=0.14726216 pitch=0.28378645 → OUT: yawOffset=0.1281612 pitchOffset=0.5650962 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.3540039
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.45897629857063293,0.011200229326883951 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=-0.0030679617 pitch=0.28378645 yaw=0.14726216 (4914ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.47234625 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=0.14726216 pitch=0.28378645 → OUT: yawOffset=0.12813906 pitchOffset=0.56503385 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.37548828
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.4556184609731038,0.015391449133555094 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=-0.0030679617 pitch=0.28378645 yaw=0.14726216 (5950ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.44964236 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=0.14726216 pitch=0.28378645 → OUT: yawOffset=0.12812357 pitchOffset=0.5649902 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.35180664
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.46858879923820496,0.01949530839920044 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (10275ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.45514983 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=0.057702992 pitchOffset=0.38203248 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.40405273
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.4581616123517354,0.014842510223388672 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (5301ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.45872626 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=0.008408592 pitchOffset=0.25396207 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.4189453
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.4840267300605774,0.0155068039894104 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (4902ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.46384093 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.026097488 pitchOffset=0.16431277 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.4206543
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.49107523759206134,0.008764406045277914 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (5162ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.45401782 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.050251745 pitchOffset=0.10155826 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.37695312
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5197618007659912,-0.0005517800649007162 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (5563ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.4657987 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.06715972 pitchOffset=0.057630107 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.39624023
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5140840411186218,0.003857870896657308 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (7362ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.47691223 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.0789953 pitchOffset=0.026880398 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.38452148
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5230987866719564,0.002393523852030436 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (8306ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.48079598 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.087280214 pitchOffset=0.005355603 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.40112305
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5080157121022543,0.0027663509051005044 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (12158ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.4619097 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.09307965 pitchOffset=-0.009711754 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.3947754
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5063149730364481,0.0026314655939737954 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (5995ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.44170856 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.097139254 pitchOffset=-0.020258904 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.3779297
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5104092756907145,0.0014113585154215496 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (4955ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.4340085 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.09998098 pitchOffset=-0.027641907 hasFace=true
[2026-06-30 20:39:03] [hand_detect] IN: hand_detect 1920x1080 → OUT: detected=true landmarks=21 confidence=0.37817383
[2026-06-30 20:39:03] [gesture_analyze] IN: gesture_analyze type=none → OUT: gesture=none confidence=0.00 isRepeat=false
[2026-06-30 20:39:03] [KEYPOINTS] IN: handSide=right palmCenter=0.5221548477808634,0.001682579517364502 → OUT: 
[2026-06-30 20:39:03] [face_detect] IN: face_detect → OUT: detected=true landmarks=76 roll=0.046019427 pitch=-0.32597092 yaw=-0.08743691 (4590ms)
[2026-06-30 20:39:03] [mouth_detect] IN: mouth_detect ratio=0.40586472 → OUT: status=CLOSED confirmed=CLOSED
[2026-06-30 20:39:03] [gaze_estimate] IN: yaw=-0.08743691 pitch=-0.32597092 → OUT: yawOffset=-0.10197019 pitchOffset=-0.03281001 hasFace=true
[2026-06-30 20:39:03] [axScan] IN: windows=4 → OUT: raw=89 visible=79 [pid24465=33 pid2479=1 pid2478=36 pid2480=9] (182ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1183,83,26,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1188,89,15,14) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1212,83,25,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1217,89,15,14) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1241,83,25,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1246,89,15,14) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1271,83,26,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1277,89,14,14) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXStaticText → OUT: title= frame=(1311,88,93,15) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXPopUpButton → OUT: title= frame=(1411,84,25,24) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1415,88,17,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1724,83,28,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1732,88,17,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXPopUpButton → OUT: title= frame=(1752,83,21,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1754,89,13,13) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXCheckBox → OUT: title= frame=(1777,83,26,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1782,88,17,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXCheckBox → OUT: title= frame=(1808,83,26,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1813,88,16,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXCheckBox → OUT: title= frame=(1839,83,25,26) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXImage → OUT: title= frame=(1843,88,17,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1116,88,16,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1162,88,16,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXButton → OUT: title= frame=(1139,88,16,16) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=Apple frame=(10,0,34,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=Codex frame=(43,0,62,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=File frame=(104,0,42,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=Edit frame=(145,0,44,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=View frame=(188,0,50,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=Window frame=(237,0,70,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title=Help frame=(306,0,49,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=24465 role=AXMenuBarItem → OUT: title= frame=(1311,3,36,24) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=Apple frame=(10,0,34,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=访达 frame=(43,0,47,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=文件 frame=(89,0,47,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=编辑 frame=(135,0,46,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=显示 frame=(180,0,47,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=前往 frame=(226,0,47,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=窗口 frame=(272,0,47,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXMenuBarItem → OUT: title=帮助 frame=(318,0,47,30) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2480 role=AXImage → OUT: title=vibe项目 frame=(77,469,64,64) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=访达 frame=(157,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=App frame=(203,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=地图 frame=(249,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=App Store frame=(295,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=iPhone镜像 frame=(341,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=tntcloud_Lite frame=(387,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=豆包 frame=(433,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=微信 frame=(479,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=ima.copilot frame=(525,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Google Chrome frame=(571,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Claude frame=(617,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞书 frame=(663,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=终端 frame=(709,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Visual Studio Code frame=(755,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Codex frame=(801,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=Reasonix frame=(847,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title= frame=(893,1017,20,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=屏幕共享 frame=(914,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞鸟加速 frame=(960,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=预览 frame=(1006,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=腾讯视频 frame=(1052,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=日历 frame=(1098,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=网易云音乐 frame=(1144,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=MotionControl frame=(1190,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title= frame=(1236,1017,20,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=下载 frame=(1256,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞鸟加速 frame=(1302,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=豆包 frame=(1348,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=所有连接 frame=(1394,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=飞书 frame=(1440,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=微信 frame=(1486,1017,46,58) (0ms)
[2026-06-30 20:39:03] [axEl] IN: pid=2478 role=AXDockItem → OUT: title=腾讯视频 frame=(1532,1017,46,58) (0ms)
